username, time_to_deliver

SERVER,NaN


antonio 6,10009

antonio 6,10008

antonio 6,10008

antonio 6,10008

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10008

antonio 6,10008

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10009

antonio 6,10010

antonio 6,10010

antonio 6,10010

antonio 6,10010

antonio 6,10010

antonio 6,10010

antonio 6,10010

antonio 6,10010

antonio 6,10011

antonio 6,10011

antonio 6,10011

antonio 6,10011

antonio 6,10011

antonio 6,10011

antonio 6,10011

antonio 6,10011

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10013

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10012

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10013

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10014

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10015

antonio 6,10016

antonio 6,10016

antonio 6,10016

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,9999

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10000

antonio 6,10001

antonio 6,10001

antonio 6,10001

antonio 6,10001

antonio 6,10001

antonio 6,10001

antonio 6,10001

antonio 6,10001

antonio 7,11047

antonio 7,11596

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11613

antonio 7,11614

antonio 7,11614

antonio 7,11613

antonio 7,11614

antonio 7,11614

antonio 7,11614

antonio 7,11615

antonio 7,11615

antonio 7,11615

antonio 7,11615

antonio 7,11615

antonio 7,11616

antonio 7,11616

antonio 7,11616

antonio 7,11616

antonio 7,11616

antonio 7,11617

antonio 7,11617

antonio 7,11617

antonio 7,11617

antonio 7,11617

antonio 7,11617

antonio 7,11617

antonio 7,11618

antonio 7,11618

antonio 7,11617

antonio 7,11617

antonio 7,11617

antonio 7,11618

antonio 7,11618

antonio 7,11618

antonio 7,11618

antonio 7,11618

antonio 7,11618

antonio 7,11619

antonio 7,11619

antonio 7,11619

antonio 7,11619

antonio 7,11619

antonio 7,11619

antonio 7,11620

antonio 7,11620

antonio 7,11620

antonio 7,11620

antonio 7,11620

antonio 7,11620

antonio 7,11621

antonio 7,11621

antonio 7,11621

antonio 7,11621

antonio 7,11621

antonio 7,11621

antonio 7,11622

antonio 7,11622

antonio 7,11622

antonio 7,11622

antonio 7,11622

antonio 7,11622

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11622

antonio 7,11622

antonio 7,11622

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11623

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11624

antonio 7,11624

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11626

antonio 7,11626

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627
antonio 7,11627
antonio 7,11627

antonio 7,11627

antonio 7,11628

antonio 7,11628

antonio 7,11628

antonio 7,11628

antonio 7,11627

antonio 7,11623

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11624

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11625

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11626

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11627

antonio 7,11628

antonio 7,11627

antonio 7,11627

antonio 7,11628

antonio 7,11628

antonio 7,11628

antonio 7,11628

antonio 7,11628

antonio 7,11629

antonio 7,11629

antonio 7,11629

antonio 7,11629

antonio 7,11629

antonio 7,11630

antonio 7,11630

antonio 7,11630

antonio 7,11630

antonio 7,11630

antonio 7,11630

antonio 7,11630

antonio 7,11630

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11631

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11632

antonio 7,11633

antonio 7,11633

antonio 7,11633

antonio 7,11633

antonio 7,11633

antonio 7,11633

antonio 7,11634

antonio 7,11634

antonio 7,11634

antonio 7,11634

antonio 7,11634

antonio 7,11634

antonio 7,11635

antonio 7,11635

antonio 7,11635

antonio 7,11635

antonio 7,11635

antonio 7,11635

antonio 7,11635

antonio 7,11636

antonio 7,11636

antonio 7,11636

antonio 7,11636

antonio 7,11636

antonio 7,11636

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11638

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11637

antonio 7,11638

antonio 7,11638

antonio 7,11638

antonio 7,11638

antonio 7,11638

antonio 7,11638

antonio 7,11639

antonio 7,11639

antonio 7,11639

antonio 7,11639

antonio 7,11639

antonio 7,11639

antonio 7,11639

antonio 7,11640

antonio 7,11640

antonio 7,11640

antonio 7,11640

antonio 7,11640

antonio 7,11640

antonio 7,11641

antonio 7,11641

antonio 7,11641

antonio 7,11641

antonio 7,11641

antonio 7,11641

antonio 7,11641

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11641

antonio 7,11641

antonio 7,11641

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11642

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11643

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11644

antonio 7,11645

antonio 7,11645

antonio 7,11645

antonio 7,11645

antonio 7,11645

antonio 7,11645

antonio 7,11645

antonio 7,11645

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11646

antonio 7,11647

antonio 7,11647

antonio 7,11647

antonio 7,11647

antonio 7,11647

antonio 7,11647

antonio 7,11647

antonio 7,11648

antonio 7,11648

antonio 7,11648

antonio 7,11648

antonio 7,11648

antonio 7,11648

antonio 7,11648

antonio 7,11648

antonio 7,11649

antonio 7,11649

antonio 7,11649

antonio 7,11649

antonio 7,11649

antonio 7,11649

antonio 7,11650

antonio 7,11650

antonio 7,11650

antonio 7,11650

antonio 7,11650

antonio 7,11650

antonio 7,11650

antonio 7,11650

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11651

antonio 7,11599

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11600

antonio 7,11600

antonio 7,11598

antonio 7,11598

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11598

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11597

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11600

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11598

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11599

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11600

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11601

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11602

antonio 7,11603

antonio 7,11602

SERVER,NaN

SERVER,NaN

SERVER,NaN

SERVER,NaN

SERVER,NaN

SERVER,NaN

SERVER,NaN

